29,1539,73,73,32,3,34,1966,1,1,3,3,7,3,RB,21,187.96,170,69,69,69,71,71,71,71,71,70,70,70,72,71,71,71,72,75,73,73,73,75,74,73,73,73,74,75,52,64,69,59,74,67,57,65,73,67,75,67,74,65,75,70,83,69,65,85,71,73,62,54,66,72,72,70,11,11,6,5,9,5.7
21,1363,72,82,32,5,23,1922,1,1,3,3,7,1,CM,8,182.88,176,68,68,68,71,71,71,71,71,72,72,72,71,72,72,72,71,70,70,70,70,70,70,68,68,68,70,65,50,60,73,38,75,62,75,70,74,74,71,72,66,76,80,59,64,67,72,64,68,67,72,58,70,62,72,68,12,8,8,12,8,10.4
26,1560,77,78,32,10.5,47,2032,1,2,3,3,5,1,CM,6,185.42,174,72,72,72,73,74,74,74,73,76,76,76,74,77,77,77,74,71,74,74,74,71,70,70,70,70,70,58,62,68,77,72,72,74,71,71,82,64,62,70,77,64,80,68,88,67,78,76,62,66,82,66,84,70,69,61,16,8,16,9,6,20.7
24,1560,75,79,32,9,40,1871,1,1,4,3,7,1,ST,9,185.42,192,75,75,75,73,74,74,74,73,73,73,73,73,69,69,69,73,58,58,58,58,58,55,52,52,52,55,67,75,67,72,67,74,65,74,69,70,73,76,66,72,63,84,58,68,78,72,74,37,71,68,69,76,29,34,31,10,7,8,13,10,17.8
30,1427,75,75,32,4.9,38,1751,1,1,3,2,4,1,CB,14,190.5,194,60,60,60,60,59,59,59,60,59,59,59,61,62,62,62,61,70,70,70,70,70,71,75,75,75,71,69,30,77,66,32,60,59,38,60,64,60,69,51,69,51,70,73,60,82,60,72,73,49,47,39,66,75,73,74,6,15,12,10,6,9.4
22,1425,69,77,32,1.5,18,1873,1,1,3,3,5,1,CM,66,177.8,165,65,65,65,67,67,67,67,67,68,68,68,68,69,69,69,68,68,69,69,69,68,67,66,66,66,67,61,53,58,68,49,67,70,46,70,69,71,66,74,67,77,69,78,78,68,54,73,68,66,70,52,68,64,61,57,14,6,9,13,7,3.2
18,1425,61,81,32,0.475,3,1460,1,1,3,2,5,1,CB,45,182.88,176,48,48,48,45,44,44,44,45,44,44,44,46,46,46,46,46,54,55,55,55,54,56,62,62,62,56,31,33,66,48,33,40,46,24,48,49,69,66,68,52,61,46,86,52,69,32,65,58,27,26,42,52,55,63,55,13,10,13,8,6,1.4
18,1474,62,81,32,0.625,4,1420,1,1,3,2,3,1,ST,44,177.8,170,62,62,62,58,60,60,60,58,57,57,57,55,49,49,49,55,40,37,37,37,40,39,36,36,36,39,33,66,59,45,57,55,32,31,29,61,62,69,62,65,68,58,72,52,57,52,50,16,63,47,57,49,12,18,15,12,8,12,13,12,1.6
25,1501,77,81,32,11.5,49,1972,1,2,3,3,8,1,ST,10,180.34,172,78,78,78,74,76,76,76,74,74,74,74,74,70,70,70,74,65,64,64,64,65,63,62,62,62,63,62,75,76,67,74,70,58,55,53,74,76,73,76,83,69,77,78,86,74,72,86,51,84,67,74,85,46,52,38,8,6,11,15,6,22.7
20,1446,54,69,32,0.13,4,1357,1,1,3,2,4,1,RB,54,177.8,154,45,45,45,47,46,46,46,47,46,46,46,47,47,47,47,47,53,52,52,52,53,54,56,56,56,54,45,28,50,42,30,53,32,32,33,49,45,47,57,53,70,32,52,50,58,31,52,59,48,40,43,43,49,62,61,13,7,13,11,10,0.328
27,1591,77,78,32,8,43,2036,1,2,4,3,7,3,RB,22,175.26,161,69,69,69,71,70,70,70,71,71,71,71,73,72,72,72,73,78,75,75,75,78,77,74,74,74,77,77,50,62,73,66,70,77,55,69,74,79,79,78,73,80,82,75,83,68,68,69,78,63,63,50,67,72,73,77,6,15,16,8,8,15.8
37,1591,74,74,32,0.65,25,1865,1,1,3,3,7,3,RB,2,180.34,168,62,62,62,66,66,66,66,66,68,68,68,69,72,72,72,69,75,77,77,77,75,75,76,76,76,75,75,33,64,77,55,69,66,51,72,78,57,53,66,82,66,65,56,55,66,46,74,80,58,68,45,78,79,80,76,9,16,13,8,7,1.2
20,1560,62,79,32,0.675,6,1488,1,1,3,3,4,1,ST,42,187.96,168,62,62,62,62,62,62,62,62,59,59,59,60,52,52,52,60,44,40,40,40,44,42,37,37,37,42,53,62,58,55,53,67,63,33,40,60,68,70,62,47,58,59,58,62,68,60,43,18,65,48,49,57,20,17,16,10,13,11,14,8,1.7
28,1509,76,76,34,8,55,1946,1,1,4,3,8,1,ST,10,185.42,185,77,77,77,73,75,75,75,73,74,74,74,73,71,71,71,73,61,63,63,63,61,59,60,60,60,59,66,77,78,70,72,74,60,56,63,77,64,60,68,76,71,81,82,77,78,67,87,41,79,70,77,78,43,46,39,6,10,11,10,10,15.2
30,1727,80,80,34,13.5,65,2138,1,2,3,3,4,1,LCM,16,175.26,159,74,74,74,77,77,77,77,77,78,78,78,77,80,80,80,77,78,80,80,80,78,77,77,77,77,77,77,67,62,81,70,78,78,77,78,80,67,62,71,80,79,76,70,77,68,74,81,82,73,80,71,82,79,76,71,7,6,14,16,10,25.7
26,1435,74,76,34,7,43,1889,1,1,4,3,4,1,CAM,27,175.26,157,74,74,74,75,75,75,75,75,74,74,74,74,67,67,67,74,58,54,54,54,58,56,48,48,48,56,64,78,59,69,70,70,69,64,60,74,86,83,80,73,72,72,76,69,60,71,53,31,77,70,79,72,37,28,34,10,11,12,13,15,13.8
34,1589,68,68,34,0.375,14,1204,1,2,3,1,4,1,GK,22,193.04,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,14,19,13,17,11,18,28,31,47,52,53,61,54,28,68,25,69,19,32,23,19,50,42,55,11,15,14,69,70,69,65,68,0.713
26,1631,80,83,34,13,48,1215,1,1,3,1,4,3,GK,23,200.66,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,11,32,14,15,13,12,35,24,50,47,36,71,45,17,72,37,73,15,36,21,13,43,22,62,14,15,14,79,80,74,80,80,25.7
25,1631,80,83,34,15.5,56,1858,1,1,4,2,4,1,RCB,5,193.04,179,60,60,60,61,62,62,62,61,64,64,64,65,69,69,69,65,73,77,77,77,73,75,80,80,80,75,59,36,80,73,40,66,54,57,72,70,55,63,58,75,57,63,82,69,81,38,79,79,43,66,52,79,79,82,80,14,8,12,9,7,30.6
28,1631,79,79,34,10,58,1799,2,1,3,2,5,1,LCB,6,182.88,181,57,57,57,59,58,58,58,59,59,59,59,62,64,64,64,62,73,74,74,74,73,74,80,80,80,74,63,30,79,63,29,63,45,31,61,65,62,63,63,75,70,60,93,70,82,39,82,79,38,60,36,74,79,81,80,15,7,12,10,14,19
32,1631,79,79,34,7,45,1266,1,2,3,1,4,1,GK,1,187.96,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,16,32,12,17,15,13,37,28,56,55,54,73,52,14,73,40,66,12,31,24,12,46,24,62,16,15,13,79,78,74,80,80,13.3
31,1631,79,79,34,7.5,45,1260,1,3,3,1,4,1,GK,20,195.58,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,10,34,19,23,17,13,35,20,56,60,50,72,32,40,69,28,61,19,36,25,14,42,30,58,16,14,13,80,76,70,77,81,14.3
29,1631,78,78,34,10,58,2057,1,2,4,3,5,1,RCM,4,182.88,165,71,71,71,71,72,72,72,71,74,74,74,74,79,79,79,74,78,81,81,81,78,77,79,79,79,77,68,58,75,80,60,75,75,58,79,79,57,54,63,78,71,74,75,92,77,59,80,79,68,76,60,80,80,79,76,13,11,16,6,6,19
29,1631,77,77,34,6.5,50,2051,1,1,3,2,8,1,RB,2,180.34,172,71,71,71,74,73,73,73,74,74,74,74,76,76,76,76,76,78,78,78,78,78,78,77,77,77,78,81,52,73,75,70,75,77,46,74,77,74,70,69,78,71,72,77,79,73,68,76,76,70,75,49,76,78,77,76,11,6,6,13,7,12.4
31,1631,76,76,34,7,48,1904,1,2,3,3,8,1,RM,25,165.1,139,68,68,68,77,75,75,75,77,76,76,76,77,72,72,72,77,68,64,64,64,68,64,55,55,55,64,75,65,28,73,68,81,63,55,61,78,83,81,87,75,91,64,68,76,54,57,57,52,73,73,62,77,56,50,43,14,7,7,16,11,13.3
28,1631,75,75,34,6.5,48,1960,1,1,3,3,4,3,CM,18,175.26,161,64,64,64,69,68,68,68,69,71,71,71,71,75,75,75,71,74,76,76,76,74,73,72,72,72,73,76,49,55,80,51,67,71,75,79,74,63,55,70,75,77,71,71,80,66,57,70,74,60,74,55,76,76,72,66,10,13,13,7,8,12.4
25,1631,74,80,34,6.5,37,1518,2,1,3,2,4,1,CB,14,185.42,172,48,48,48,47,47,47,47,47,49,49,49,50,55,55,55,50,64,69,69,69,64,67,74,74,74,67,28,24,74,65,20,40,31,22,57,62,61,59,57,70,69,33,75,63,77,28,68,73,24,29,21,55,76,75,74,12,8,16,16,11,13.7
24,1631,74,78,34,6,33,1938,2,1,2,3,7,1,LB,3,185.42,154,66,66,66,70,68,68,68,70,69,69,69,71,70,70,70,71,74,73,73,73,74,74,74,74,74,74,75,49,70,71,43,73,69,61,67,72,71,72,72,71,71,63,73,74,69,59,74,72,63,65,45,70,74,74,72,13,6,14,13,8,11.9
18,1631,64,79,34,0.925,5,1670,2,1,2,3,7,3,LM,31,182.88,150,63,63,63,65,64,64,64,65,63,63,63,65,59,59,59,65,53,49,49,49,53,51,45,45,45,51,64,59,57,60,57,67,62,59,52,64,74,72,71,58,79,59,68,66,62,56,44,27,59,60,58,64,25,36,35,6,14,14,12,14,2.3
31,1631,64,64,34,0.27,8,1072,1,1,3,1,4,1,GK,30,190.5,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,19,20,18,15,17,17,25,17,35,30,47,62,45,20,62,31,67,12,37,16,15,49,17,60,11,11,11,64,61,62,64,65,0.513
21,1631,62,71,34,0.475,7,1543,2,1,3,2,7,3,ST,32,182.88,170,62,62,62,60,61,61,61,60,59,59,59,59,53,53,53,59,46,45,45,45,46,45,44,44,44,45,39,56,59,55,49,60,55,33,40,59,75,75,66,56,60,64,68,60,74,53,60,25,61,54,59,65,29,23,25,11,9,15,10,6,0.998
18,1631,57,70,34,0.16,3,1283,1,1,2,2,4,2,CB,35,182.88,154,41,41,41,37,38,38,38,37,37,37,37,37,40,40,40,37,48,50,50,50,48,51,58,58,58,51,29,28,55,42,34,29,30,32,29,35,47,39,37,57,64,50,61,33,58,27,57,57,29,35,46,42,59,61,59,13,12,15,10,14,0.404
18,1631,57,75,34,0.22,4,1360,1,1,3,2,4,1,ST,49,180.34,176,57,57,57,53,55,55,55,53,52,52,52,51,46,46,46,51,40,38,38,38,40,39,38,38,38,39,33,58,53,48,44,48,39,29,33,51,64,67,58,53,60,64,60,46,58,56,39,30,54,43,55,51,14,24,20,9,11,14,12,13,0.556
18,1631,56,63,34,0.1,3,1398,2,1,2,2,4,1,LB,50,180.34,154,47,47,47,50,48,48,48,50,47,47,47,51,48,48,48,51,56,53,53,53,56,56,55,55,55,56,49,29,51,46,28,51,42,34,35,53,64,66,52,51,67,38,52,63,53,26,57,55,48,36,41,42,53,57,54,14,11,6,9,7,0.21
19,1631,56,64,34,0.13,3,1416,1,1,2,3,5,3,RM,46,170.18,137,53,53,53,57,56,56,56,57,55,55,55,56,49,49,49,56,46,40,40,40,46,44,36,36,36,44,50,56,41,49,51,58,46,42,46,57,77,67,69,41,73,53,52,53,31,48,35,18,50,51,49,49,31,29,36,14,12,10,13,8,0.273
18,1631,56,66,34,0.13,3,1411,1,1,3,2,4,1,LM,47,175.26,150,53,53,53,57,56,56,56,57,56,56,56,56,51,51,51,56,44,41,41,41,44,42,36,36,36,42,49,49,37,54,46,60,50,46,50,55,69,67,69,47,74,55,59,45,38,47,38,20,50,54,53,55,25,29,27,10,13,10,6,10,0.273
19,1631,55,65,34,0.14,3,1522,1,1,3,2,4,3,CM,59,177.8,141,55,55,55,57,57,57,57,57,58,58,58,58,56,56,56,58,52,51,51,51,52,51,48,48,48,51,49,51,47,59,49,60,52,51,57,58,62,64,63,52,70,47,58,65,53,42,51,32,52,54,50,55,45,41,44,9,10,5,9,11,0.294
19,1631,55,63,34,0.13,3,1461,1,1,2,2,4,3,RM,42,177.8,148,51,51,51,55,53,53,53,55,52,52,52,55,49,49,49,55,54,49,49,49,54,53,50,50,50,53,53,38,48,47,39,54,42,35,34,55,72,73,67,51,68,44,67,68,55,36,43,42,53,46,49,48,48,47,42,10,13,6,6,10,0.273
27,1451,79,79,34,13,61,2084,2,1,4,4,8,1,RM,7,177.8,170,76,76,76,79,79,79,79,79,79,79,79,80,77,77,77,80,72,70,70,70,72,69,65,65,65,69,82,70,64,78,72,81,79,77,75,79,79,77,76,77,76,84,78,78,70,74,66,58,74,79,70,79,58,59,49,7,6,14,10,8,24.7
26,1157,77,78,34,10.5,56,1892,1,1,3,2,7,1,ST,9,187.96,203,78,78,78,70,74,74,74,70,71,71,71,69,65,65,65,69,55,56,56,56,55,54,56,56,56,54,46,78,83,65,69,66,69,64,48,74,68,75,65,75,61,80,76,70,84,71,74,40,79,64,81,77,39,30,29,14,16,16,7,16,20.7
26,1474,77,78,34,10.5,52,2076,2,1,3,4,7,1,LWB,12,177.8,170,74,74,74,77,76,76,76,77,76,76,76,77,75,75,75,77,74,71,71,71,74,73,68,68,68,73,80,70,59,72,66,78,81,79,75,76,79,78,74,74,76,78,73,74,64,75,58,66,73,77,72,74,63,68,71,12,8,13,7,7,20.7
26,1474,75,77,34,8,46,2060,1,1,3,3,5,1,CM,13,182.88,185,73,73,73,74,75,75,75,74,75,75,75,75,77,77,77,75,75,76,76,76,75,74,74,74,74,74,70,67,69,78,68,76,73,64,76,76,70,67,68,74,74,74,74,78,71,69,75,75,73,74,63,74,74,71,69,12,6,9,9,14,15.8
32,1474,75,75,34,3.7,42,1983,2,2,5,3,8,1,LB,23,185.42,176,68,68,68,69,69,69,69,69,69,69,69,71,72,72,72,71,75,76,76,76,75,75,77,77,77,75,73,57,73,73,66,71,69,55,68,73,63,60,63,79,62,70,72,78,72,54,80,76,60,64,62,73,77,76,75,6,16,13,11,16,7
27,1474,73,73,34,3.4,36,1603,1,1,2,2,1,1,LCB,21,190.5,181,54,54,54,52,54,54,54,52,54,54,54,55,58,58,58,55,64,67,67,67,64,66,73,73,73,66,38,29,76,60,26,53,38,32,55,58,58,59,57,66,56,56,79,66,77,27,75,71,48,50,32,66,72,73,72,8,14,7,8,7,6.4
33,1446,72,72,34,1.2,32,1878,1,1,3,3,4,1,RB,26,180.34,174,65,65,65,65,65,65,65,65,65,65,65,66,69,69,69,66,72,74,74,74,72,72,75,75,75,72,70,47,69,70,43,66,66,33,64,70,57,50,65,74,62,83,73,72,76,66,85,73,58,59,56,67,73,75,78,11,8,9,9,8,2.3
28,1525,76,76,34,8,55,1864,1,1,3,2,7,2,ST,9,187.96,198,76,76,76,69,73,73,73,69,71,71,71,69,69,69,69,69,57,60,60,60,57,55,59,59,59,55,59,77,84,68,70,65,61,46,60,76,50,55,50,76,60,80,89,73,84,71,80,42,78,70,79,75,42,38,29,13,14,9,9,7,15.2
28,1314,74,74,27,5.5,44,1896,1,2,3,3,4,1,LM,10,172.72,154,73,73,73,76,75,75,75,76,75,75,75,74,68,68,68,74,59,56,56,56,59,56,50,50,50,56,71,68,58,68,69,76,69,65,63,75,88,87,85,70,83,76,71,58,63,73,66,45,71,73,68,66,20,39,28,11,10,9,11,9,11
24,1589,72,77,27,4.2,30,1580,2,1,3,3,3,1,ST,10,193.04,212,72,72,72,64,68,68,68,64,63,63,63,63,58,58,58,63,47,48,48,48,47,45,45,45,45,45,38,71,70,57,68,67,49,58,38,69,54,74,51,71,33,79,34,69,87,61,71,37,73,48,71,67,17,18,11,7,7,6,5,11,8.8
27,1631,74,76,27,5.5,35,1483,1,1,2,2,5,1,RCB,4,193.04,185,47,47,47,43,44,44,44,43,44,44,44,45,50,50,50,45,60,65,65,65,60,64,74,74,74,64,30,22,78,53,20,43,20,27,47,54,44,46,54,69,45,52,75,59,84,18,81,73,25,31,47,57,74,73,74,16,6,16,11,16,11.4
24,1631,74,79,27,7.5,34,1963,2,1,2,3,5,1,RCM,8,177.8,154,67,67,67,72,71,71,71,72,73,73,73,72,74,74,74,72,73,74,74,74,73,71,67,67,67,71,72,67,37,75,61,71,71,70,74,73,66,61,71,74,68,72,49,77,58,69,74,72,65,73,73,67,68,73,69,9,16,13,11,11,15.6
28,1631,73,75,27,3.3,28,1211,1,1,2,1,4,3,GK,12,187.96,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,17,30,13,14,11,11,15,23,59,59,33,65,44,46,82,39,66,13,37,24,17,43,21,58,15,12,17,76,69,67,74,74,6.9
25,1631,73,78,27,5.5,37,1979,1,1,3,3,8,3,ST,14,170.18,150,74,74,74,76,76,76,76,76,75,75,75,75,72,72,72,75,69,65,65,65,69,67,61,61,61,67,67,74,63,71,69,74,61,62,64,74,84,78,87,75,86,67,72,83,60,72,46,56,77,71,70,65,53,58,54,8,12,13,8,10,11.4
28,1631,72,72,27,2.5,30,1821,2,1,3,3,7,3,LB,3,177.8,163,60,60,60,64,62,62,62,64,63,63,63,67,66,66,66,67,72,72,72,72,72,72,72,72,72,72,70,35,63,70,51,67,48,61,67,69,74,64,72,72,69,65,71,69,65,28,75,74,53,59,45,64,71,73,72,9,8,11,7,14,4.9
26,1631,71,72,27,2.8,30,1733,1,1,3,3,7,2,RW,19,180.34,165,69,69,69,72,71,71,71,72,70,70,70,72,65,65,65,72,58,53,53,53,58,54,46,46,46,54,66,65,53,63,51,77,59,49,57,72,85,85,72,67,70,67,62,74,71,65,40,46,65,65,48,61,21,30,24,16,15,10,12,11,5.8
23,1631,70,77,27,2.5,21,1672,1,1,4,3,6,3,LM,11,172.72,148,67,67,67,72,71,71,71,72,70,70,70,71,62,62,62,71,54,48,48,48,54,50,39,39,39,50,64,65,38,66,55,75,63,48,55,74,83,86,78,61,77,74,46,62,50,65,41,29,69,57,58,57,25,22,24,10,12,10,15,15,5.5
29,1631,70,70,27,1.7,25,1805,1,1,3,3,7,2,CAM,25,180.34,163,68,68,68,69,70,70,70,69,71,71,71,68,67,67,67,68,55,57,57,57,55,52,51,51,51,52,60,68,53,70,65,71,65,72,64,71,62,61,72,63,74,76,58,54,66,71,76,46,68,74,70,66,29,36,33,9,12,13,12,11,3.5
27,1631,69,69,27,1.1,22,1793,2,1,4,3,8,1,ST,9,180.34,159,70,70,70,68,69,69,69,68,67,67,67,68,63,63,63,68,54,52,52,52,54,52,49,49,49,52,63,69,65,62,64,67,60,63,61,66,73,73,69,65,68,75,90,72,70,67,54,23,68,63,64,63,36,33,32,13,11,15,11,8,2.2
31,1631,69,69,27,0.7,19,1694,1,1,2,2,2,1,RB,2,177.8,161,55,55,55,59,58,58,58,59,59,59,59,61,62,62,62,61,69,69,69,69,69,69,72,72,72,69,60,40,63,62,28,60,49,38,55,63,65,57,53,65,70,32,83,72,66,39,80,73,56,57,38,63,72,74,73,6,7,13,10,15,1.4
27,1631,69,69,27,1.1,22,1641,1,1,3,2,4,1,ST,24,190.5,165,69,69,69,62,66,66,66,62,63,63,63,61,59,59,59,61,48,50,50,50,48,46,50,50,50,46,42,68,75,58,67,59,42,35,39,66,48,56,54,68,52,71,82,71,84,63,79,33,73,63,66,65,31,23,19,11,7,12,14,10,2.2
30,1631,67,67,27,0.55,13,1626,1,1,3,2,5,3,RB,16,187.96,185,60,60,60,58,59,59,59,58,59,59,59,60,62,62,62,60,66,68,68,68,66,67,71,71,71,67,61,44,72,64,29,55,22,25,57,64,55,57,41,62,47,63,73,64,76,48,73,68,60,57,38,69,69,71,71,6,12,9,7,6,1.1
25,1631,65,68,27,0.675,11,1508,1,1,3,3,7,2,LM,23,175.26,150,58,58,58,66,63,63,63,66,63,63,63,66,57,57,57,66,53,47,47,47,53,49,39,39,39,49,61,54,29,63,18,71,34,25,52,68,86,78,86,56,87,53,75,67,58,49,33,29,55,48,40,49,25,26,28,7,14,9,14,10,1.4
21,1631,58,68,27,0.21,5,1313,2,1,2,2,6,3,ST,27,187.96,159,58,58,58,54,56,56,56,54,53,53,53,51,44,44,44,51,36,33,33,33,36,35,34,34,34,35,28,59,57,41,43,56,34,32,28,53,63,65,56,54,59,60,59,38,64,57,29,11,55,48,62,48,16,17,18,11,12,11,8,9,0.462
20,1631,52,64,27,0.08,4,1424,2,1,2,2,4,1,CB,37,185.42,168,48,48,48,48,47,47,47,48,47,47,47,49,47,47,47,49,51,50,50,50,51,52,53,53,53,52,45,36,46,46,34,46,40,38,47,53,63,63,61,46,54,56,67,52,68,45,55,45,34,37,37,40,47,50,51,12,8,14,15,13,0.176
27,1726,69,72,27,1.1,19,1838,1,1,4,2,8,1,CDM,20,180.34,165,63,63,63,64,64,64,64,64,65,65,65,65,67,67,67,65,68,69,69,69,68,68,68,68,68,68,59,61,58,66,55,60,60,52,65,64,63,68,75,70,61,65,71,79,63,62,79,67,52,66,39,58,66,68,67,9,14,12,10,12,2.2
29,1277,74,74,27,4.4,37,1518,1,1,3,2,5,1,RB,5,185.42,168,48,48,48,48,47,47,47,48,49,49,49,52,56,56,56,52,65,69,69,69,65,68,74,74,74,68,56,23,72,62,26,39,35,25,59,59,54,58,31,67,35,43,60,52,81,29,78,78,23,51,46,67,70,75,74,12,16,8,14,7,8.7
29,1451,73,73,27,3.1,34,1921,1,1,3,3,5,1,RCM,17,177.8,190,67,67,67,67,67,67,67,67,68,68,68,67,71,71,71,67,71,73,73,73,71,70,73,73,73,70,64,57,68,72,61,66,56,59,71,72,56,57,73,71,72,70,73,71,72,66,80,77,62,64,52,65,63,73,71,11,6,16,10,9,6.2
33,1356,75,75,27,2.7,38,1444,1,1,3,2,4,1,LCB,22,190.5,190,50,50,50,47,49,49,49,47,49,49,49,50,54,54,54,50,62,68,68,68,62,65,76,76,76,65,27,27,76,59,16,58,34,16,53,57,53,55,32,65,32,51,65,52,89,15,82,79,24,38,19,64,72,75,74,7,6,16,12,8,5.4
28,1135,73,75,27,3.3,28,1207,1,1,3,1,4,2,GK,1,190.5,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,11,31,11,21,18,18,21,32,51,53,54,74,58,24,45,34,76,11,16,24,18,48,43,62,12,14,13,74,67,63,74,74,6.9
28,1474,75,75,27,6.5,55,1991,2,1,5,3,8,1,CM,22,175.26,154,70,70,70,71,72,72,72,71,74,74,74,72,76,76,76,72,71,75,75,75,71,70,71,71,71,70,62,66,53,80,63,69,64,70,77,75,65,58,71,72,75,76,68,71,69,73,86,70,69,73,68,73,64,74,67,7,7,11,10,8,0
27,1474,74,75,27,5,35,1890,2,1,3,3,5,1,LB,18,182.88,154,66,66,66,69,67,67,67,69,67,67,67,70,68,68,68,70,74,72,72,72,74,74,74,74,74,74,73,55,70,69,25,70,47,56,67,69,75,77,70,72,69,60,73,79,72,54,82,69,60,55,44,72,71,74,74,16,16,9,11,7,10.4
30,1474,68,68,27,0.875,19,1797,1,1,4,3,6,1,ST,26,180.34,179,69,69,69,69,69,69,69,69,69,69,69,69,65,65,65,69,53,53,53,53,53,49,46,46,46,49,72,67,60,65,69,69,72,74,65,69,63,62,68,67,66,74,67,58,71,71,70,49,68,71,65,67,17,22,18,13,14,13,15,13,1.8
35,1474,64,64,27,0.11,5,1005,1,1,3,1,4,1,GK,28,182.88,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,13,22,13,11,13,13,16,24,34,32,47,59,52,21,58,32,41,14,32,16,15,24,24,52,13,14,13,65,59,56,65,67,0.22
23,1446,71,77,27,3.2,24,1992,1,1,3,3,8,1,RB,2,187.96,168,74,74,74,71,72,72,72,71,71,71,71,73,72,72,72,73,73,73,73,73,73,73,74,74,74,73,70,70,78,68,68,66,48,32,68,67,72,79,66,77,59,72,93,91,83,63,85,66,74,71,46,58,67,69,68,7,10,12,16,11,7
21,1446,57,65,27,0.16,5,1326,2,1,3,2,4,3,ST,40,190.5,187,58,58,58,53,55,55,55,53,54,54,54,52,49,49,49,52,38,40,40,40,38,36,37,37,37,36,26,57,58,52,34,56,34,34,40,58,51,52,52,52,48,59,57,62,74,56,45,17,53,42,56,45,14,20,14,6,13,15,8,11,0.352
24,1591,76,83,27,10.5,20,1972,1,1,3,3,7,3,RM,21,182.88,168,71,71,71,72,73,73,73,72,75,75,75,73,76,76,76,73,71,75,75,75,71,70,72,72,72,70,60,67,57,78,59,74,57,66,75,77,65,55,66,72,69,76,72,73,74,69,73,70,72,76,56,69,70,73,68,14,9,11,11,8,0
27,1525,69,69,27,0.875,19,1740,1,1,3,3,4,1,RB,6,175.26,165,59,59,59,62,61,61,61,62,62,62,62,64,64,64,64,64,69,68,68,68,69,69,69,69,69,69,68,35,60,69,36,65,53,42,66,66,68,68,69,64,62,56,64,68,73,50,65,63,57,50,50,60,70,72,71,11,6,6,8,9,1.8
21,1525,54,65,27,0.12,4,1499,1,1,3,2,7,3,CM,43,172.72,154,55,55,55,56,56,56,56,56,57,57,57,56,55,55,55,56,49,49,49,49,49,48,46,46,46,48,46,48,43,68,46,50,44,45,58,51,66,61,67,51,75,63,66,52,50,52,50,21,55,54,48,54,42,40,46,6,12,11,6,6,0.264
19,1525,53,69,27,0.11,2,1332,1,1,3,2,4,1,RB,36,180.34,154,43,43,43,48,46,46,46,48,46,46,46,50,46,46,46,50,53,51,51,51,53,54,53,53,53,54,44,20,40,43,27,55,30,31,41,54,68,64,56,48,66,32,59,53,56,25,50,54,45,33,27,36,47,55,53,13,15,9,12,7,0.289
19,1525,53,69,27,0.13,3,1429,1,1,3,3,4,1,CM,35,175.26,134,51,51,51,53,54,54,54,53,55,55,55,53,54,54,54,53,51,51,51,51,51,51,48,48,48,51,33,41,44,57,38,56,37,38,55,56,63,65,67,57,78,57,53,53,33,48,50,44,40,48,45,51,46,45,44,5,6,11,8,8,0.341
36,1582,76,76,50,1,39,1211,1,2,3,1,4,1,GK,13,185.42,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,22,33,13,12,23,11,48,30,43,46,39,73,55,23,70,37,69,14,30,19,7,47,16,57,14,11,12,75,72,71,77,76,1.9
27,1727,91,91,50,93,340,2142,1,4,4,4,7,1,LF,10,172.72,163,86,86,86,92,91,91,91,92,92,92,92,92,85,85,85,92,69,66,66,66,69,63,52,52,52,63,81,84,61,89,80,95,83,79,83,94,94,88,95,90,94,82,56,83,66,80,54,41,87,89,86,91,34,27,22,11,12,6,8,8,172.1
29,1676,84,84,50,30.5,175,2052,1,3,4,4,8,3,RW,22,175.26,172,77,77,77,85,84,84,84,85,85,85,85,85,82,82,82,85,74,70,70,70,74,69,57,57,57,69,76,77,31,80,59,88,82,83,77,84,91,86,89,82,79,79,41,85,60,81,44,55,80,83,70,79,43,57,51,14,12,13,7,13,56.4
31,1676,83,83,50,17.5,130,2074,1,4,3,3,4,1,LCB,30,187.96,190,71,71,71,70,70,70,70,70,72,72,72,71,76,76,76,71,77,81,81,81,77,78,83,83,83,78,68,55,81,77,63,66,70,76,77,79,59,62,69,75,56,79,78,66,79,73,85,85,54,69,75,77,79,83,82,11,12,10,7,14,32.4
24,1676,72,77,50,4.2,55,1807,1,1,4,3,4,3,RW,34,182.88,161,71,71,71,74,74,74,74,74,74,74,74,73,70,70,70,73,59,56,56,56,59,56,46,46,46,56,71,73,53,75,74,72,75,73,68,77,70,69,72,70,69,70,39,66,55,70,44,31,71,72,73,79,27,32,47,10,7,8,10,14,8
